Bookmark
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Public%20Use%20Statistics%20(1979%20-%20Last%20Calendar%20Year)

ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,8,"8,798",59,"460,024",59,"4,364",72,"1,778",0,"9,140",111,"3,409",Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,"26,410",291,"1,335,648","25,268","12,308",172,"4,902",0,"26,899","1,035","9,932"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,9,"3,342",22,"177,453",22,"1,426",10,762,0,"4,436",91,598,Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,"26,410",291,"1,335,648","25,268","12,308",172,"4,902",0,"26,899","1,035","9,932"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,10,402,9,"1,967",9,0,0,27,0,39,41,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,"26,410",291,"1,335,648","25,268","12,308",172,"4,902",0,"26,899","1,035","9,932"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,11,47,0,47,0,0,0,0,0,0,0,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,"26,410",291,"1,335,648","25,268","12,308",172,"4,902",0,"26,899","1,035","9,932"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,12,58,0,58,0,0,0,0,0,0,0,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,"26,410",291,"1,335,648","25,268","12,308",172,"4,902",0,"26,899","1,035","9,932"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,1,"195,993",808,"1,509,359",808,0,0,"21,540","8,565","1,510",0,"6,238",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,"2,988,547","10,442","17,489,850","10,442",0,0,"232,300","78,192","18,184",0,"60,997"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,2,"261,230",889,"1,615,691",889,0,0,"20,520","9,492","2,200",0,"7,100",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,"2,988,547","10,442","17,489,850","10,442",0,0,"232,300","78,192","18,184",0,"60,997"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,3,"469,183","1,567","2,692,134","1,567",0,0,"35,852","11,838","4,000",0,"10,050",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,"2,988,547","10,442","17,489,850","10,442",0,0,"232,300","78,192","18,184",0,"60,997"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,4,"374,789","1,277","2,291,825","1,277",0,0,"33,988","10,455","2,879",0,"7,763",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,"2,988,547","10,442","17,489,850","10,442",0,0,"232,300","78,192","18,184",0,"60,997"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,5,"250,928",863,"1,441,061",863,0,0,"20,252","6,501","1,599",0,"3,636",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,"2,988,547","10,442","17,489,850","10,442",0,0,"232,300","78,192","18,184",0,"60,997"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,6,"187,551",685,"897,025",685,0,0,"9,032","1,728",284,0,"2,379",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,"2,988,547","10,442","17,489,850","10,442",0,0,"232,300","78,192","18,184",0,"60,997"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,7,"138,967",468,"550,134",468,0,0,"3,856",909,125,0,"1,148",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,"2,988,547","10,442","17,489,850","10,442",0,0,"232,300","78,192","18,184",0,"60,997"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,8,"120,911",465,"600,415",465,0,0,"5,452","1,356",208,0,"1,686",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,"2,988,547","10,442","17,489,850","10,442",0,0,"232,300","78,192","18,184",0,"60,997"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,9,"160,294",565,"866,549",565,0,0,"11,588","2,808",282,0,"2,467",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,"2,988,547","10,442","17,489,850","10,442",0,0,"232,300","78,192","18,184",0,"60,997"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,10,"233,995",811,"1,447,907",811,0,0,"22,324","5,670","1,531",0,"5,096",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,"2,988,547","10,442","17,489,850","10,442",0,0,"232,300","78,192","18,184",0,"60,997"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,11,"291,230","1,005","1,887,499","1,005",0,0,"25,176","9,933","2,506",0,"9,827",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,"2,988,547","10,442","17,489,850","10,442",0,0,"232,300","78,192","18,184",0,"60,997"
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,12,"303,476","1,039","1,690,251","1,039",0,0,"22,720","8,937","1,060",0,"3,607",Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,"2,988,547","10,442","17,489,850","10,442",0,0,"232,300","78,192","18,184",0,"60,997"
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,1,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,2,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,3,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,4,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,5,100,0,"1,608",0,0,0,0,0,67,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,6,"9,690",0,"48,335",0,937,0,417,0,118,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,7,"37,318",0,"119,409",0,"1,435",0,"1,595",0,60,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,8,"23,772",0,"58,261",0,"1,201",0,525,0,154,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,9,"12,587",0,"28,580",0,695,0,0,0,59,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,10,100,0,552,0,0,0,23,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,11,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,12,100,0,0,0,0,0,0,0,0,0,0,Katmai NP & PRES,KATM,National Park,Alaska,AK,2019,"84,167",0,"256,745",0,"4,268",0,"2,560",0,458,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,1,21,0,408,0,0,0,0,0,18,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,"356,601",0,"1,175,974",0,0,0,"1,076",0,566,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,2,37,0,394,0,0,0,0,0,16,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,"356,601",0,"1,175,974",0,0,0,"1,076",0,566,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,3,40,0,"1,031",0,0,0,0,0,46,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,"356,601",0,"1,175,974",0,0,0,"1,076",0,566,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,4,21,0,42,0,0,0,0,0,0,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,"356,601",0,"1,175,974",0,0,0,"1,076",0,566,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,5,"28,944",0,"106,066",0,0,0,28,0,27,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,"356,601",0,"1,175,974",0,0,0,"1,076",0,566,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,6,"91,280",0,"316,373",0,0,0,356,0,106,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,"356,601",0,"1,175,974",0,0,0,"1,076",0,566,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,7,"120,632",0,"419,939",0,0,0,364,0,145,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,"356,601",0,"1,175,974",0,0,0,"1,076",0,566,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,8,"78,129",0,"209,762",0,0,0,318,0,154,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,"356,601",0,"1,175,974",0,0,0,"1,076",0,566,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,9,"33,346",0,"112,566",0,0,0,10,0,2,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,"356,601",0,"1,175,974",0,0,0,"1,076",0,566,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,10,"4,121",0,"8,242",0,0,0,0,0,0,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,"356,601",0,"1,175,974",0,0,0,"1,076",0,566,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,11,7,0,398,0,0,0,0,0,18,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,"356,601",0,"1,175,974",0,0,0,"1,076",0,566,0,0
Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,12,23,0,753,0,0,0,0,0,34,0,0,Kenai Fjords NP,KEFJ,National Park,Alaska,AK,2019,"356,601",0,"1,175,974",0,0,0,"1,076",0,566,0,0
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,1,"20,295",47,"97,415",47,734,0,83,108,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,"632,110","29,261","21,026,493","117,044","57,092",0,"103,643","32,589","15,650",0,"2,411"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,2,"9,227",916,"44,288",916,938,0,0,6,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,"632,110","29,261","21,026,493","117,044","57,092",0,"103,643","32,589","15,650",0,"2,411"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,3,"22,067","1,106","105,922","1,106","1,972",0,296,340,0,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,"632,110","29,261","21,026,493","117,044","57,092",0,"103,643","32,589","15,650",0,"2,411"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,4,"41,156","1,684","1,498,071","1,684","3,741",0,19,45,6,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,"632,110","29,261","21,026,493","117,044","57,092",0,"103,643","32,589","15,650",0,"2,411"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,5,"57,345","1,946","2,087,354","1,946","4,936",0,"3,679","2,169",914,0,163,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,"632,110","29,261","21,026,493","117,044","57,092",0,"103,643","32,589","15,650",0,"2,411"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,6,"90,612","5,091","3,343,588","5,091","9,360",0,"14,081","5,040","2,213",0,655,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,"632,110","29,261","21,026,493","117,044","57,092",0,"103,643","32,589","15,650",0,"2,411"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,7,"102,440","4,411","3,780,029","4,411","8,443",0,"35,263","7,979","2,938",0,888,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,"632,110","29,261","21,026,493","117,044","57,092",0,"103,643","32,589","15,650",0,"2,411"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,8,"113,009","4,300","4,113,520","4,300","8,268",0,"33,094","6,287","5,490",0,627,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,"632,110","29,261","21,026,493","117,044","57,092",0,"103,643","32,589","15,650",0,"2,411"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,9,"81,206","2,860","2,955,885","2,860","8,203",0,"10,399","5,250","3,340",0,78,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,"632,110","29,261","21,026,493","117,044","57,092",0,"103,643","32,589","15,650",0,"2,411"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,10,"55,118","3,175","2,006,286","3,175","5,630",0,"5,161","4,442",689,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,"632,110","29,261","21,026,493","117,044","57,092",0,"103,643","32,589","15,650",0,"2,411"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,11,"25,439","1,992","925,993","1,992","2,960",0,"1,390",824,58,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,"632,110","29,261","21,026,493","117,044","57,092",0,"103,643","32,589","15,650",0,"2,411"
Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,12,"14,196","1,733","68,142","1,733","1,907",0,178,99,2,0,0,Kings Canyon NP,KICA,National Park,Pacific West ,CA,2019,"632,110","29,261","21,026,493","117,044","57,092",0,"103,643","32,589","15,650",0,"2,411"
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,1,"1,098",700,"4,365",700,0,0,0,0,450,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,2,695,400,"2,645",400,0,0,0,0,400,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
